image,weather,time_of_day,road_type,speed,severity
07764.jpg,snowy,day,urban,20,severe
07765.jpg,snowy,dawn,rural,105,moderate
07766.jpg,cloudy,dawn,rural,52,severe
07767.jpg,clear,day,urban,52,severe
07768.jpg,snowy,night,highway,117,minor
07769.jpg,clear,day,urban,35,moderate
07770.jpg,rainy,dusk,urban,118,moderate
07771.jpg,clear,day,highway,23,minor
07772.jpg,clear,night,rural,87,minor
07773.jpg,cloudy,night,rural,23,minor
07774.jpg,rainy,dusk,urban,119,severe
07775.jpg,snowy,day,rural,64,moderate
07776.jpg,rainy,day,urban,119,severe
07777.jpg,clear,dusk,urban,86,severe
07778.jpg,snowy,day,rural,97,minor
07779.jpg,rainy,dusk,urban,29,minor
07780.jpg,snowy,dawn,rural,105,minor
07781.jpg,clear,night,rural,113,minor
07782.jpg,rainy,dusk,rural,30,severe
07783.jpg,cloudy,day,highway,102,minor
07784.jpg,snowy,dawn,rural,96,moderate
07785.jpg,clear,dawn,rural,85,minor
07786.jpg,snowy,day,highway,25,moderate
07787.jpg,cloudy,night,highway,57,minor
07788.jpg,cloudy,dusk,urban,36,minor
07789.jpg,cloudy,night,highway,78,severe
07790.jpg,cloudy,dusk,urban,36,moderate
07791.jpg,rainy,day,urban,52,severe
07792.jpg,rainy,night,rural,55,moderate
07793.jpg,clear,night,highway,21,minor
07794.jpg,clear,day,rural,64,severe
07795.jpg,cloudy,day,urban,79,moderate
07796.jpg,snowy,dawn,rural,74,minor
07797.jpg,cloudy,dawn,urban,88,minor
07798.jpg,snowy,dawn,urban,54,minor
07799.jpg,clear,dawn,urban,91,moderate
07800.jpg,snowy,dawn,highway,43,severe
07801.jpg,clear,dawn,rural,22,moderate
07802.jpg,cloudy,night,highway,23,severe
07803.jpg,snowy,dusk,rural,107,minor
07804.jpg,snowy,dusk,urban,31,moderate
07805.jpg,rainy,night,rural,115,minor
07806.jpg,cloudy,day,urban,56,moderate
07807.jpg,cloudy,night,urban,91,minor
07808.jpg,rainy,dusk,urban,55,minor
07809.jpg,clear,night,highway,100,severe
07810.jpg,snowy,night,highway,110,moderate
07811.jpg,clear,day,highway,67,minor
07812.jpg,cloudy,dawn,rural,46,moderate
07813.jpg,rainy,night,rural,82,moderate
07814.jpg,snowy,night,rural,54,minor
07815.jpg,rainy,day,highway,88,severe
07816.jpg,clear,night,urban,25,moderate
07817.jpg,rainy,dawn,rural,35,moderate
07818.jpg,cloudy,dawn,rural,89,minor
07819.jpg,cloudy,dusk,highway,40,moderate
07820.jpg,clear,night,highway,117,severe
07821.jpg,cloudy,dawn,highway,38,severe
07822.jpg,cloudy,dawn,rural,52,moderate
07823.jpg,snowy,day,highway,75,minor
07824.jpg,rainy,dusk,rural,63,severe
07825.jpg,rainy,day,rural,70,severe
07826.jpg,cloudy,dawn,rural,34,severe
07827.jpg,snowy,dawn,rural,45,moderate
07828.jpg,clear,dusk,rural,82,severe
07829.jpg,clear,night,urban,46,minor
07830.jpg,clear,day,urban,89,minor
07831.jpg,cloudy,day,highway,25,severe
07832.jpg,snowy,dusk,urban,55,moderate
07833.jpg,snowy,dusk,urban,91,severe
07834.jpg,clear,dusk,urban,112,moderate
07835.jpg,snowy,day,urban,37,minor
07836.jpg,snowy,night,rural,99,minor
07837.jpg,cloudy,night,highway,108,severe
07838.jpg,cloudy,day,highway,80,moderate
07839.jpg,snowy,dusk,highway,83,moderate
07840.jpg,snowy,day,highway,94,moderate
07841.jpg,snowy,dawn,highway,41,severe
07842.jpg,snowy,dusk,urban,97,moderate
07843.jpg,cloudy,night,urban,50,severe
07844.jpg,clear,dawn,highway,30,minor
07845.jpg,rainy,dusk,rural,97,severe
07846.jpg,cloudy,dusk,highway,22,severe
07847.jpg,snowy,dawn,rural,90,moderate
07848.jpg,snowy,dawn,highway,101,moderate
07849.jpg,rainy,night,urban,69,severe
07850.jpg,cloudy,dawn,rural,35,severe
07851.jpg,snowy,day,rural,31,minor
07852.jpg,rainy,day,highway,29,moderate
07853.jpg,snowy,night,rural,27,moderate
07854.jpg,rainy,dawn,rural,40,moderate
07855.jpg,snowy,day,highway,79,moderate
07856.jpg,rainy,day,highway,54,moderate
07857.jpg,snowy,dawn,highway,28,minor
07858.jpg,clear,day,urban,24,minor
07859.jpg,clear,dusk,rural,36,moderate
07860.jpg,rainy,day,rural,73,moderate
07861.jpg,rainy,dawn,highway,117,moderate
07862.jpg,cloudy,dawn,urban,31,moderate
07863.jpg,snowy,dusk,rural,56,minor
07864.jpg,rainy,dawn,urban,69,severe
07865.jpg,rainy,dawn,rural,38,minor
07866.jpg,cloudy,dawn,rural,28,severe
07867.jpg,snowy,day,urban,80,moderate
07868.jpg,cloudy,dusk,highway,67,minor
07869.jpg,cloudy,night,urban,50,severe
07870.jpg,snowy,dusk,highway,88,minor
07871.jpg,cloudy,dusk,urban,118,severe
07872.jpg,snowy,dusk,highway,37,severe
07873.jpg,snowy,dusk,urban,73,moderate
07874.jpg,cloudy,day,rural,21,minor
07875.jpg,cloudy,night,highway,60,moderate
07876.jpg,cloudy,night,rural,25,minor
07877.jpg,cloudy,dawn,highway,109,minor
07878.jpg,cloudy,night,rural,105,minor
07879.jpg,cloudy,dawn,rural,34,severe
07880.jpg,cloudy,day,urban,20,minor
07881.jpg,cloudy,dusk,urban,78,severe
07882.jpg,clear,night,urban,117,minor
07883.jpg,rainy,night,urban,92,minor
07884.jpg,cloudy,dusk,urban,31,moderate
07885.jpg,cloudy,day,urban,31,severe
07886.jpg,rainy,dawn,rural,75,moderate
07887.jpg,cloudy,day,rural,71,minor
07888.jpg,clear,day,rural,20,moderate
07889.jpg,rainy,dusk,highway,80,minor
07890.jpg,clear,day,rural,44,minor
07891.jpg,snowy,dawn,urban,22,moderate
07892.jpg,snowy,dusk,highway,57,severe
07893.jpg,cloudy,day,highway,120,minor
07894.jpg,rainy,dawn,highway,98,severe
07895.jpg,cloudy,dawn,rural,119,moderate
07896.jpg,cloudy,dawn,rural,111,minor
07897.jpg,cloudy,dusk,urban,85,severe
07898.jpg,clear,night,rural,93,minor
07899.jpg,clear,day,urban,105,severe
07900.jpg,clear,dawn,highway,78,moderate
07901.jpg,clear,night,highway,61,moderate
07902.jpg,rainy,dusk,urban,72,moderate
07903.jpg,clear,night,rural,47,minor
07904.jpg,rainy,day,highway,75,severe
07905.jpg,rainy,dusk,urban,46,minor
07906.jpg,cloudy,dawn,urban,78,moderate
07907.jpg,snowy,dawn,urban,67,moderate
07908.jpg,cloudy,dusk,urban,116,severe
07909.jpg,cloudy,dusk,highway,32,minor
07910.jpg,snowy,day,highway,103,severe
07911.jpg,clear,dawn,urban,54,minor
07912.jpg,rainy,dawn,urban,97,minor
07913.jpg,rainy,night,rural,84,moderate
07914.jpg,clear,dawn,urban,81,severe
07915.jpg,clear,dusk,rural,105,minor
07916.jpg,clear,night,urban,67,severe
07917.jpg,snowy,dawn,urban,109,severe
07918.jpg,cloudy,day,urban,82,minor
07919.jpg,snowy,day,highway,87,moderate
07920.jpg,clear,dawn,urban,110,minor
07921.jpg,cloudy,night,highway,44,severe
07922.jpg,clear,dusk,urban,42,moderate
07923.jpg,rainy,dawn,rural,45,moderate
07924.jpg,snowy,dawn,urban,45,moderate
07925.jpg,clear,night,rural,118,moderate
07926.jpg,cloudy,dawn,urban,57,severe
07927.jpg,snowy,night,rural,38,moderate
07928.jpg,rainy,dawn,urban,59,minor
07929.jpg,clear,day,rural,37,severe
07930.jpg,rainy,night,urban,32,minor
07931.jpg,cloudy,night,urban,81,moderate
07932.jpg,clear,day,highway,90,severe
07933.jpg,clear,day,highway,114,severe
07934.jpg,cloudy,day,urban,46,severe
07935.jpg,cloudy,dusk,rural,66,moderate
07936.jpg,clear,day,rural,100,moderate
07937.jpg,rainy,dawn,rural,109,severe
07938.jpg,cloudy,dawn,urban,40,severe
07939.jpg,clear,day,urban,79,moderate
07940.jpg,snowy,dawn,urban,109,moderate
07941.jpg,cloudy,dusk,rural,41,minor
07942.jpg,rainy,day,urban,118,minor
07943.jpg,snowy,dawn,highway,115,moderate
07944.jpg,snowy,dusk,urban,71,severe
07945.jpg,snowy,dawn,rural,27,severe
07946.jpg,cloudy,day,urban,97,moderate
07947.jpg,clear,day,highway,70,severe
07948.jpg,rainy,dusk,rural,33,minor
07949.jpg,cloudy,day,rural,81,severe
07950.jpg,clear,night,urban,74,severe
07951.jpg,rainy,day,urban,90,severe
07952.jpg,cloudy,dusk,rural,32,moderate
07953.jpg,rainy,day,urban,83,moderate
07954.jpg,cloudy,night,urban,67,moderate
07955.jpg,cloudy,night,rural,29,minor
07956.jpg,cloudy,night,rural,45,moderate
07957.jpg,snowy,night,urban,80,severe
07958.jpg,snowy,dusk,rural,24,moderate
07959.jpg,clear,night,highway,116,severe
07960.jpg,snowy,dusk,urban,103,moderate
07961.jpg,rainy,night,rural,99,moderate
07962.jpg,cloudy,dawn,urban,27,severe
07963.jpg,rainy,dawn,urban,107,severe
07964.jpg,cloudy,dusk,highway,111,severe
07965.jpg,clear,day,rural,105,severe
07966.jpg,snowy,night,highway,72,moderate
07967.jpg,clear,day,highway,54,moderate
07968.jpg,cloudy,dawn,urban,116,moderate
07969.jpg,clear,dusk,highway,23,severe
07970.jpg,rainy,night,rural,48,severe
07971.jpg,rainy,dawn,highway,76,minor
07972.jpg,rainy,dawn,rural,35,moderate
07973.jpg,snowy,day,highway,80,severe
07974.jpg,snowy,dusk,highway,77,minor
07975.jpg,rainy,dusk,rural,55,moderate
07976.jpg,snowy,dawn,rural,81,moderate
07977.jpg,clear,dawn,urban,29,moderate
07978.jpg,snowy,dusk,highway,73,moderate
07979.jpg,clear,night,highway,45,minor
07980.jpg,snowy,dawn,highway,108,moderate
07981.jpg,rainy,dawn,rural,40,severe
07982.jpg,clear,day,urban,102,minor
07983.jpg,cloudy,night,highway,74,moderate
07984.jpg,snowy,dawn,rural,103,minor
07985.jpg,rainy,night,rural,83,minor
07986.jpg,clear,night,urban,99,moderate
07987.jpg,rainy,dusk,highway,112,minor
07988.jpg,clear,night,rural,56,minor
07989.jpg,rainy,dawn,rural,87,minor
07990.jpg,rainy,dawn,highway,29,moderate
07991.jpg,cloudy,night,rural,20,severe
07992.jpg,rainy,day,urban,52,moderate
07993.jpg,snowy,night,highway,49,moderate
07994.jpg,rainy,day,urban,38,minor
07995.jpg,rainy,night,highway,61,minor
07996.jpg,cloudy,dawn,highway,104,moderate
07997.jpg,rainy,dawn,urban,108,minor
07998.jpg,cloudy,day,rural,71,moderate
07999.jpg,snowy,dawn,highway,116,minor
08000.jpg,rainy,night,highway,78,moderate
08001.jpg,cloudy,day,highway,94,severe
08002.jpg,rainy,dusk,urban,53,minor
08003.jpg,snowy,dusk,rural,64,moderate
08004.jpg,clear,dusk,rural,57,moderate
08005.jpg,snowy,dusk,highway,84,moderate
08006.jpg,clear,dusk,rural,39,moderate
08007.jpg,snowy,night,highway,79,minor
08008.jpg,snowy,dusk,rural,77,moderate
08009.jpg,snowy,night,rural,51,moderate
08010.jpg,cloudy,night,highway,50,severe
08011.jpg,rainy,dawn,rural,26,severe
08012.jpg,snowy,day,rural,79,severe
08013.jpg,clear,night,highway,113,severe
08014.jpg,snowy,dusk,rural,87,moderate
08015.jpg,snowy,dusk,rural,24,minor
08016.jpg,snowy,night,highway,73,minor
08017.jpg,clear,dawn,urban,30,severe
08018.jpg,cloudy,dawn,urban,73,severe
08019.jpg,snowy,night,rural,106,minor
08020.jpg,snowy,day,highway,78,moderate
08021.jpg,rainy,day,highway,106,severe
08022.jpg,rainy,night,highway,29,severe
08023.jpg,clear,day,rural,120,minor
08024.jpg,rainy,dawn,urban,40,severe
08025.jpg,clear,dawn,rural,70,severe
08026.jpg,clear,night,highway,91,severe
08027.jpg,snowy,night,highway,97,severe
08028.jpg,cloudy,dawn,rural,100,minor
08029.jpg,rainy,dawn,rural,74,moderate
08030.jpg,cloudy,night,rural,69,severe
08031.jpg,rainy,dawn,rural,35,moderate
08032.jpg,clear,dawn,highway,73,moderate
08033.jpg,clear,day,urban,110,moderate
08034.jpg,rainy,night,urban,89,moderate
08035.jpg,cloudy,day,urban,120,minor
08036.jpg,cloudy,night,highway,86,moderate
08037.jpg,snowy,dusk,highway,44,moderate
08038.jpg,rainy,night,urban,61,moderate
08039.jpg,cloudy,dawn,urban,114,moderate
08040.jpg,rainy,dusk,rural,33,severe
08041.jpg,clear,dawn,rural,104,minor
08042.jpg,clear,dusk,rural,37,minor
08043.jpg,rainy,dawn,highway,54,minor
08044.jpg,cloudy,day,urban,109,minor
08045.jpg,clear,day,urban,76,moderate
08046.jpg,snowy,dawn,urban,58,moderate
08047.jpg,cloudy,dusk,highway,53,severe
08048.jpg,snowy,dusk,urban,20,severe
08049.jpg,snowy,day,urban,97,moderate
08050.jpg,snowy,night,urban,88,severe
08051.jpg,clear,night,urban,73,minor
08052.jpg,rainy,dusk,rural,72,minor
08053.jpg,cloudy,dusk,rural,93,minor
08054.jpg,cloudy,night,highway,117,minor
08055.jpg,snowy,dusk,highway,101,moderate
08056.jpg,rainy,day,rural,22,moderate
08057.jpg,rainy,day,urban,78,moderate
08058.jpg,rainy,night,highway,97,minor
08059.jpg,clear,night,urban,88,severe
08060.jpg,snowy,night,rural,33,severe
08061.jpg,cloudy,dawn,highway,38,moderate
08062.jpg,snowy,day,urban,49,moderate
08063.jpg,cloudy,day,rural,105,minor
08064.jpg,clear,dawn,highway,112,severe
08065.jpg,rainy,night,highway,67,moderate
08066.jpg,rainy,dawn,highway,99,moderate
08067.jpg,rainy,day,highway,95,severe
08068.jpg,rainy,dawn,urban,24,moderate
08069.jpg,clear,night,rural,92,moderate
08070.jpg,cloudy,night,highway,57,severe
08071.jpg,rainy,day,highway,51,minor
08072.jpg,cloudy,night,urban,110,moderate
08073.jpg,rainy,dawn,highway,37,minor
08074.jpg,rainy,night,rural,24,minor
08075.jpg,cloudy,dawn,rural,88,moderate
08076.jpg,cloudy,night,rural,80,severe
08077.jpg,clear,day,urban,21,minor
08078.jpg,rainy,dusk,rural,85,minor
08079.jpg,rainy,night,urban,35,severe
08080.jpg,snowy,dawn,urban,95,minor
08081.jpg,clear,dusk,highway,115,severe
08082.jpg,rainy,dawn,highway,105,severe
08083.jpg,cloudy,dawn,highway,84,severe
08084.jpg,cloudy,day,urban,112,minor
08085.jpg,clear,dawn,urban,43,severe
08086.jpg,rainy,dawn,urban,73,severe
08087.jpg,clear,dawn,highway,25,minor
08088.jpg,cloudy,night,highway,23,minor
08089.jpg,cloudy,dawn,highway,115,minor
08090.jpg,cloudy,night,urban,52,moderate
08091.jpg,clear,night,urban,26,severe
08092.jpg,snowy,dusk,highway,78,severe
08093.jpg,clear,day,highway,119,severe
08094.jpg,cloudy,day,urban,42,severe
08095.jpg,snowy,day,rural,45,severe
08096.jpg,rainy,night,urban,40,minor
08097.jpg,snowy,day,rural,99,severe
08098.jpg,snowy,night,highway,71,severe
08099.jpg,cloudy,day,highway,87,minor
08100.jpg,snowy,day,urban,104,moderate
08101.jpg,cloudy,dawn,rural,38,severe
08102.jpg,clear,dusk,urban,65,moderate
08103.jpg,cloudy,day,urban,78,severe
08104.jpg,cloudy,day,rural,82,severe
08105.jpg,cloudy,dawn,urban,104,moderate
08106.jpg,rainy,day,urban,109,moderate
08107.jpg,cloudy,day,rural,68,severe
08108.jpg,snowy,dusk,highway,104,minor
08109.jpg,cloudy,day,urban,35,moderate
08110.jpg,rainy,dusk,highway,57,minor
08111.jpg,cloudy,dusk,rural,21,minor
08112.jpg,cloudy,dawn,highway,50,severe
08113.jpg,rainy,night,rural,79,severe
08114.jpg,cloudy,day,highway,46,severe
08115.jpg,clear,dawn,urban,91,minor
08116.jpg,cloudy,dusk,rural,59,severe
08117.jpg,clear,dusk,rural,24,minor
08118.jpg,snowy,day,urban,113,minor
08119.jpg,clear,dawn,urban,105,moderate
08120.jpg,rainy,night,rural,105,severe
08121.jpg,snowy,dawn,rural,91,minor
08122.jpg,snowy,dawn,rural,48,minor
08123.jpg,rainy,dawn,rural,76,severe
08124.jpg,snowy,dusk,urban,120,moderate
08125.jpg,snowy,night,urban,23,moderate
08126.jpg,rainy,dusk,urban,111,moderate
08127.jpg,clear,dusk,urban,67,moderate
08128.jpg,rainy,night,rural,57,moderate
08129.jpg,cloudy,night,rural,118,severe
08130.jpg,clear,night,rural,92,moderate
08131.jpg,rainy,night,highway,96,moderate
08132.jpg,rainy,night,rural,102,minor
08133.jpg,cloudy,night,rural,120,severe
08134.jpg,clear,dawn,highway,97,minor
08135.jpg,rainy,dawn,rural,77,severe
08136.jpg,cloudy,dusk,rural,47,moderate
08137.jpg,clear,dusk,highway,50,severe
08138.jpg,clear,night,highway,60,moderate
08139.jpg,clear,day,urban,61,moderate
08140.jpg,rainy,day,rural,109,severe
08141.jpg,snowy,dusk,rural,67,moderate
08142.jpg,cloudy,dusk,urban,93,minor
08143.jpg,snowy,dawn,highway,119,moderate
08144.jpg,snowy,dusk,urban,67,severe
08145.jpg,cloudy,dusk,highway,25,severe
08146.jpg,clear,dawn,highway,77,moderate
08147.jpg,snowy,day,highway,120,severe
08148.jpg,clear,dawn,rural,67,severe
08149.jpg,snowy,night,rural,78,severe
08150.jpg,clear,dusk,rural,66,minor
08151.jpg,snowy,day,rural,55,severe
08152.jpg,rainy,dusk,highway,85,minor
08153.jpg,rainy,day,rural,78,severe
08154.jpg,clear,night,rural,78,minor
08155.jpg,rainy,day,urban,52,moderate
08156.jpg,clear,dusk,highway,90,severe
08157.jpg,cloudy,day,urban,43,moderate
08158.jpg,snowy,dawn,rural,102,minor
08159.jpg,clear,night,rural,42,severe
08160.jpg,snowy,dawn,rural,88,severe
08161.jpg,cloudy,night,urban,68,moderate
08162.jpg,rainy,day,rural,22,minor
08163.jpg,cloudy,dawn,rural,49,minor
08164.jpg,clear,dusk,urban,93,severe
08165.jpg,cloudy,day,rural,25,moderate
08166.jpg,snowy,day,rural,53,severe
08167.jpg,snowy,dawn,highway,109,moderate
08168.jpg,rainy,dusk,highway,87,minor
08169.jpg,snowy,day,rural,37,moderate
08170.jpg,rainy,night,rural,58,moderate
08171.jpg,snowy,night,urban,24,moderate
08172.jpg,rainy,dawn,rural,114,minor
08173.jpg,snowy,dawn,highway,114,minor
08174.jpg,cloudy,dusk,urban,85,minor
08175.jpg,clear,dawn,highway,89,moderate
08176.jpg,clear,dawn,rural,61,moderate
08177.jpg,rainy,dawn,highway,96,minor
08178.jpg,cloudy,night,highway,96,moderate
08179.jpg,rainy,day,rural,39,severe
08180.jpg,clear,dawn,rural,21,severe
08181.jpg,snowy,dawn,highway,110,minor
08182.jpg,clear,night,rural,57,moderate
08183.jpg,snowy,night,highway,66,moderate
08184.jpg,clear,day,rural,119,severe
08185.jpg,rainy,dawn,rural,84,severe
08186.jpg,cloudy,night,urban,90,minor
08187.jpg,cloudy,dusk,urban,70,severe
08188.jpg,snowy,dawn,rural,44,severe
08189.jpg,clear,dawn,highway,44,moderate
08190.jpg,rainy,night,urban,53,minor
08191.jpg,cloudy,dusk,urban,33,minor
08192.jpg,cloudy,night,highway,113,minor
08193.jpg,snowy,day,rural,84,moderate
08194.jpg,rainy,dusk,urban,97,severe
08195.jpg,rainy,dawn,urban,56,minor
08196.jpg,rainy,day,rural,20,minor
08197.jpg,rainy,night,rural,91,severe
08198.jpg,cloudy,night,highway,80,minor
08199.jpg,cloudy,dusk,highway,46,minor
08200.jpg,rainy,dusk,rural,60,moderate
08201.jpg,rainy,dusk,highway,42,severe
08202.jpg,clear,dawn,rural,25,moderate
08203.jpg,clear,dusk,urban,35,minor
08204.jpg,rainy,dawn,urban,51,minor
08205.jpg,clear,dawn,highway,76,minor
08206.jpg,snowy,night,highway,35,moderate
08207.jpg,cloudy,dawn,urban,94,moderate
08208.jpg,snowy,dusk,urban,30,severe
08209.jpg,snowy,dusk,highway,36,minor
08210.jpg,clear,dusk,highway,47,minor
08211.jpg,snowy,dusk,rural,104,severe
08212.jpg,cloudy,night,rural,85,moderate
08213.jpg,clear,dawn,urban,111,severe
08214.jpg,cloudy,dusk,highway,63,severe
08215.jpg,clear,dawn,highway,60,minor
08216.jpg,clear,day,rural,61,severe
08217.jpg,snowy,dawn,highway,93,moderate
08218.jpg,clear,dusk,urban,55,severe
08219.jpg,snowy,dusk,rural,43,minor
08220.jpg,cloudy,dawn,highway,117,severe
08221.jpg,clear,dusk,urban,39,minor
08222.jpg,rainy,dawn,rural,25,minor
08223.jpg,rainy,night,highway,117,severe
08224.jpg,cloudy,night,rural,57,minor
08225.jpg,clear,dusk,rural,110,moderate
08226.jpg,clear,night,rural,61,minor
08227.jpg,rainy,dawn,urban,35,minor
08228.jpg,rainy,day,highway,111,severe
08229.jpg,clear,night,rural,106,severe
08230.jpg,clear,night,rural,51,minor
08231.jpg,rainy,night,rural,26,severe
08232.jpg,rainy,day,highway,107,minor
08233.jpg,cloudy,dawn,highway,57,minor
08234.jpg,cloudy,dawn,urban,73,moderate
08235.jpg,clear,night,highway,30,moderate
08236.jpg,snowy,dusk,urban,63,severe
08237.jpg,cloudy,night,rural,99,severe
08238.jpg,snowy,dusk,urban,40,moderate
08239.jpg,cloudy,dawn,highway,84,severe
08240.jpg,cloudy,dusk,urban,54,minor
08241.jpg,snowy,dawn,highway,117,moderate
08242.jpg,snowy,dusk,highway,104,moderate
08243.jpg,snowy,dusk,urban,111,severe
08244.jpg,rainy,dusk,highway,44,moderate
08245.jpg,clear,day,urban,24,minor
08246.jpg,rainy,dusk,highway,100,minor
08247.jpg,rainy,day,rural,86,moderate
08248.jpg,cloudy,night,highway,53,moderate
08249.jpg,clear,night,highway,93,minor
08250.jpg,snowy,day,urban,113,severe
08251.jpg,clear,dawn,rural,74,minor
08252.jpg,snowy,dusk,urban,76,moderate
08253.jpg,snowy,night,rural,67,moderate
08254.jpg,snowy,day,rural,66,moderate
08255.jpg,rainy,dawn,urban,30,severe
08256.jpg,snowy,dusk,highway,32,severe
08257.jpg,cloudy,dawn,highway,117,severe
08258.jpg,snowy,dusk,rural,60,minor
08259.jpg,rainy,dawn,rural,88,moderate
08260.jpg,clear,night,rural,55,minor
08261.jpg,clear,day,rural,120,moderate
08262.jpg,cloudy,night,highway,24,minor
08263.jpg,cloudy,dawn,highway,80,severe
08264.jpg,cloudy,night,urban,61,severe
08265.jpg,snowy,dawn,urban,39,moderate
08266.jpg,cloudy,night,urban,113,moderate
08267.jpg,snowy,night,rural,56,moderate
08268.jpg,cloudy,night,rural,55,minor
08269.jpg,rainy,day,highway,31,minor
08270.jpg,snowy,day,highway,86,moderate
08271.jpg,cloudy,dusk,highway,24,minor
08272.jpg,cloudy,night,highway,100,severe
08273.jpg,rainy,day,highway,116,minor
08274.jpg,rainy,day,urban,24,moderate
08275.jpg,snowy,dawn,rural,101,moderate
08276.jpg,cloudy,day,urban,52,minor
08277.jpg,clear,night,urban,106,minor
08278.jpg,clear,day,rural,119,moderate
08279.jpg,clear,day,urban,29,minor
08280.jpg,clear,night,urban,51,severe
08281.jpg,snowy,night,rural,71,minor
08282.jpg,cloudy,night,rural,109,minor
08283.jpg,rainy,day,urban,114,minor
08284.jpg,clear,dawn,rural,74,severe
08285.jpg,clear,night,urban,116,minor
08286.jpg,snowy,dawn,highway,84,severe
08287.jpg,snowy,dawn,highway,74,severe
08288.jpg,clear,dusk,urban,61,moderate
08289.jpg,cloudy,night,rural,27,severe
08290.jpg,clear,day,highway,118,severe
08291.jpg,cloudy,dusk,urban,94,minor
08292.jpg,cloudy,day,highway,25,severe
08293.jpg,cloudy,dawn,highway,94,severe
08294.jpg,clear,dusk,rural,72,moderate
08295.jpg,snowy,day,rural,106,moderate
08296.jpg,cloudy,dawn,urban,46,moderate
08297.jpg,snowy,night,highway,120,moderate
08298.jpg,clear,day,rural,34,moderate
08299.jpg,clear,dawn,urban,115,severe
08300.jpg,snowy,dawn,urban,32,minor
08301.jpg,clear,dawn,urban,23,minor
08302.jpg,snowy,dawn,urban,45,severe
08303.jpg,clear,night,rural,98,minor
08304.jpg,rainy,dawn,urban,41,moderate
08305.jpg,rainy,day,rural,116,severe
08306.jpg,clear,dawn,urban,57,moderate
08307.jpg,clear,day,highway,69,severe
08308.jpg,clear,dawn,urban,24,minor
08309.jpg,clear,dusk,highway,96,moderate
08310.jpg,clear,night,highway,102,severe
08311.jpg,cloudy,night,highway,79,severe
08312.jpg,rainy,dusk,highway,33,severe
08313.jpg,rainy,dawn,urban,49,moderate
08314.jpg,clear,dusk,rural,89,moderate
08315.jpg,rainy,day,urban,78,severe
08316.jpg,clear,day,urban,83,severe
08317.jpg,rainy,dusk,rural,45,moderate
08318.jpg,cloudy,day,highway,117,moderate
08319.jpg,cloudy,night,urban,119,severe
08320.jpg,rainy,dawn,rural,73,minor
08321.jpg,clear,dusk,rural,29,severe
08322.jpg,cloudy,day,urban,20,severe
08323.jpg,snowy,dawn,urban,77,minor
08324.jpg,snowy,dusk,urban,102,moderate
08325.jpg,snowy,night,highway,61,minor
08326.jpg,cloudy,dusk,highway,96,minor
08327.jpg,rainy,dawn,urban,101,minor
08328.jpg,rainy,day,rural,68,minor
08329.jpg,rainy,day,urban,90,moderate
08330.jpg,rainy,day,highway,118,minor
08331.jpg,clear,night,highway,49,minor
08332.jpg,rainy,dusk,highway,26,severe
08333.jpg,clear,dawn,urban,25,severe
08334.jpg,rainy,dusk,urban,35,severe
08335.jpg,cloudy,night,rural,116,moderate
08336.jpg,rainy,dusk,highway,70,minor
08337.jpg,rainy,night,rural,55,severe
08338.jpg,clear,dusk,rural,105,minor
08339.jpg,rainy,day,highway,47,moderate
08340.jpg,snowy,dusk,rural,63,minor
08341.jpg,rainy,dawn,urban,91,moderate
08342.jpg,clear,dawn,rural,20,severe
08343.jpg,clear,dawn,highway,43,minor
08344.jpg,cloudy,dawn,urban,33,moderate
08345.jpg,rainy,day,rural,87,minor
08346.jpg,rainy,dawn,rural,76,minor
08347.jpg,clear,dawn,urban,29,moderate
08348.jpg,snowy,dusk,urban,39,severe
08349.jpg,snowy,night,rural,83,severe
08350.jpg,clear,dusk,highway,74,moderate
08351.jpg,clear,dawn,rural,78,minor
08352.jpg,clear,night,rural,39,minor
08353.jpg,clear,dawn,rural,62,minor
08354.jpg,rainy,night,urban,49,moderate
08355.jpg,rainy,day,urban,76,moderate
08356.jpg,rainy,night,urban,63,moderate
08357.jpg,rainy,dawn,rural,26,moderate
08358.jpg,snowy,day,highway,114,severe
08359.jpg,snowy,dusk,rural,78,moderate
08360.jpg,cloudy,dawn,urban,114,severe
08361.jpg,snowy,dusk,rural,61,severe
08362.jpg,snowy,day,urban,73,severe
08363.jpg,snowy,day,rural,42,moderate
08364.jpg,cloudy,day,rural,27,moderate
08365.jpg,clear,dusk,urban,98,minor
08366.jpg,cloudy,dawn,highway,65,minor
08367.jpg,snowy,night,rural,74,minor
08368.jpg,rainy,dusk,highway,61,moderate
08369.jpg,clear,day,urban,116,severe
08370.jpg,cloudy,dusk,urban,92,minor
08371.jpg,clear,night,rural,94,moderate
08372.jpg,snowy,dawn,urban,24,minor
08373.jpg,snowy,dawn,rural,64,moderate
08374.jpg,cloudy,dawn,highway,50,severe
08375.jpg,rainy,dawn,highway,79,moderate
08376.jpg,clear,night,rural,98,moderate
08377.jpg,cloudy,night,highway,42,moderate
08378.jpg,cloudy,night,urban,27,moderate
08379.jpg,clear,dawn,urban,42,severe
08380.jpg,clear,day,rural,75,severe
08381.jpg,snowy,dawn,urban,63,severe
08382.jpg,snowy,night,urban,101,minor
08383.jpg,clear,day,urban,51,severe
08384.jpg,rainy,dawn,rural,54,minor
08385.jpg,snowy,dawn,highway,57,minor
08386.jpg,cloudy,dawn,urban,73,minor
08387.jpg,snowy,night,rural,71,moderate
